 pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,image_path
2.5,10.4,329.1,0.09,0.045,-0.04,0,0,1.86,0,0.15,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000008.jpg
2.3,10.3,329.3,0.079,0.044,-0.04,0,0,2.45,0,0.59,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000009.jpg
2.3,9.7,331.3,0.064,0.043,-0.04,0,0,2.36,0,1,3.27,0,0.95,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000010.jpg
2.3,9,332.5,0.053,0.043,-0.042,0,0,2.21,0,1.19,3.06,0,1.39,0,0.13,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000011.jpg
2.3,8.4,334.1,0.042,0.042,-0.042,0,0,1.99,0,1.33,3.09,0,1.68,0.14,0.25,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000012.jpg
2.4,8.1,335.2,0.037,0.042,-0.043,0,0,1.86,0,1.49,3.24,0,1.87,0.3,0.56,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000013.jpg
2.4,7.8,335.3,0.041,0.043,-0.045,0,0,1.74,0,1.45,3.17,0,2.13,0.34,0.64,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000014.jpg
2.3,7.5,335.5,0.044,0.046,-0.047,0,0,1.61,0,1.69,3.09,0,2.37,0.61,0.73,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000015.jpg
2.3,7.2,335.2,0.043,0.044,-0.049,0,0,1.84,0,1.66,3.58,0,2.59,0.58,0.74,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000016.jpg
2.4,6.8,334.6,0.046,0.043,-0.048,0,0,1.61,0,1.68,3.45,0,2.36,0.5,0.64,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000017.jpg
2.3,6.7,335.3,0.043,0.043,-0.05,0,0,1.76,0,1.66,3.55,0,2.4,0.44,0.59,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S131/010/S131_010_00000018.jpg
-9.4,5.8,332.2,-0.075,0.049,-0.031,0,0,0,0,0.26,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000001.jpg
-9.4,5.7,332.1,-0.076,0.05,-0.032,0,0,0,0,0.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000002.jpg
-9.5,5.7,332.1,-0.082,0.049,-0.028,0,0,0,0,0.1,1.61,0,0,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000003.jpg
-9.5,5.4,332.4,-0.085,0.051,-0.029,0,0,0,0,0.11,1.21,0,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000004.jpg
-9.5,5,334.1,-0.084,0.05,-0.029,0,0,0,0,0.09,1.28,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000005.jpg
-9.6,4.7,335.1,-0.093,0.047,-0.026,0,0,0,0,0.13,1.28,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000006.jpg
-9.4,4.1,336.5,-0.094,0.046,-0.034,0,0,0,0,0.1,0.73,0,0.53,0,0.03,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000007.jpg
-9.4,3.8,337.7,-0.099,0.047,-0.036,0,0,0,0,0.04,0.78,0,0.69,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000008.jpg
-9.4,3.6,337.7,-0.105,0.047,-0.037,0,0,0,0,0.11,1.46,0,0.58,0,0.24,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000009.jpg
-9.1,4.1,330.3,-0.115,0.05,-0.042,0,0,0.18,0,0,0.71,0,0.81,0,0.43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000010.jpg
-9.2,4.2,330.9,-0.112,0.05,-0.038,0,0,0.28,0,0.04,1.4,0,0.74,0,0.64,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/001/S132_001_00000011.jpg
-6,5.2,333.9,-0.074,0.04,-0.016,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000001.jpg
-6,5.2,333.7,-0.074,0.04,-0.017,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000002.jpg
-6,5.2,333.7,-0.073,0.04,-0.015,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000003.jpg
-6,5.2,333.9,-0.072,0.039,-0.016,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000004.jpg
-5.9,5.3,333.5,-0.074,0.038,-0.016,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000005.jpg
-5.9,5.3,333.9,-0.075,0.04,-0.017,0,0,0,0,0.03,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000006.jpg
-5.9,5.4,333.8,-0.075,0.038,-0.015,0,0,0,0,0.01,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000007.jpg
-5.8,5.4,333.5,-0.074,0.038,-0.015,0,0,0.09,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000008.jpg
-5.9,5.4,333.5,-0.076,0.039,-0.013,0,0,0.09,0,0.02,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000009.jpg
-5.8,5.4,333.6,-0.078,0.039,-0.013,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000010.jpg
-5.8,5.2,333.8,-0.076,0.039,-0.013,0,0,0.1,0,0.03,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000011.jpg
-5.8,4.8,335,-0.082,0.035,-0.01,0,0,0.14,0,0.03,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000012.jpg
-5.8,4.6,336.2,-0.092,0.034,-0.011,0,0,0.2,0,0.1,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000013.jpg
-5.9,4.3,337.1,-0.093,0.035,-0.01,0,0,0.16,0,0.04,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000014.jpg
-5.9,4.2,338.1,-0.098,0.035,-0.009,0,0,0,0,0.14,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000015.jpg
-5.9,4,337.8,-0.094,0.035,-0.01,0,0,0,0,0.14,1.47,0,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000016.jpg
-5.9,4,338.2,-0.097,0.034,-0.01,0,0,0.17,0,0.17,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000017.jpg
-5.8,3.9,338.2,-0.096,0.036,-0.012,0,0,0.09,0,0.12,1.44,0,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/002/S132_002_00000018.jpg
-7.2,4.9,332.1,-0.074,0.045,-0.022,0,0,0,0,0.06,1.16,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000001.jpg
-7.2,4.9,332,-0.081,0.046,-0.022,0,0,0,0,0,1.14,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000002.jpg
-7.3,4.9,332.2,-0.077,0.045,-0.02,0,0,0,0,0.05,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000003.jpg
-7.3,4.9,332.2,-0.072,0.044,-0.021,0,0,0,0,0.13,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000004.jpg
-7.3,5,331.8,-0.078,0.045,-0.021,0,0,0,0,0.11,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000005.jpg
-7.2,4.9,332.3,-0.076,0.044,-0.021,0,0,0,0,0.08,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000006.jpg
-7.2,5,331.2,-0.075,0.043,-0.022,0,0,0,0,0.2,1.41,0,0.03,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000007.jpg
-7.2,4.9,331.1,-0.08,0.042,-0.022,0,0,0,0,0.12,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000008.jpg
-7.1,4.8,330.6,-0.083,0.043,-0.023,0,0,0,0,0.13,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000009.jpg
-7.1,4.7,330.4,-0.084,0.045,-0.022,0,0,0.07,0,0.15,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000010.jpg
-7,4.6,330.5,-0.081,0.043,-0.023,0,0,0.05,0,0.1,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000011.jpg
-6.9,4.5,330.5,-0.078,0.042,-0.023,0,0,0.03,0,0.16,1.42,0,0.14,0.21,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000012.jpg
-6.9,4.3,330.4,-0.074,0.041,-0.022,0,0,0,0,0.5,1.87,0,0.42,0.6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000013.jpg
-6.8,4,330.6,-0.073,0.041,-0.023,0,0,0.57,0,1.24,2.69,0,0.79,0.92,0.51,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000014.jpg
-6.9,3.9,330.6,-0.059,0.042,-0.021,0,0,0.68,0,1.96,2.83,0,1.25,1.52,0.79,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000015.jpg
-6.9,3.9,330.8,-0.051,0.044,-0.02,0,0,0.65,0,2.47,2.69,0,1.72,1.96,1.2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000016.jpg
-6.7,3.8,330.3,-0.047,0.046,-0.018,0,0,0.72,0,2.81,2.85,0,2.06,2.3,1.17,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000017.jpg
-6.5,3.9,330.4,-0.042,0.046,-0.015,0,0,0.93,0,2.97,2.92,0,2.13,2.43,1.22,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000018.jpg
-6.4,4,329.7,-0.039,0.048,-0.015,0,0,0.75,0,2.9,2.74,0,2.31,2.56,1.17,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000019.jpg
-6.4,4,329.8,-0.038,0.05,-0.014,0,0,0.95,0,3.03,2.9,0,2.22,2.63,1.29,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000020.jpg
-6.3,4.2,329.7,-0.04,0.049,-0.012,0,0,0.93,0,2.98,2.93,0,2.22,2.62,1.44,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000021.jpg
-6.2,4.3,329.7,-0.041,0.048,-0.011,0,0,1.1,0,2.97,2.77,0,2.25,2.68,1.24,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000022.jpg
-6.1,4.2,329.1,-0.039,0.047,-0.011,0,0,1.11,0,2.93,3.08,0,2.42,2.53,1.23,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/003/S132_003_00000023.jpg
-10.4,8.6,329.8,-0.052,0.045,-0.047,0,0,0,0,0.29,0.56,0,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000001.jpg
-10.3,8.5,329.2,-0.043,0.044,-0.049,0,0,0,0,0.27,1.1,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000002.jpg
-10.4,8.6,328.9,-0.047,0.044,-0.047,0,0,0,0,0.23,0.76,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000003.jpg
-10.5,8.7,329.2,-0.05,0.045,-0.048,0,0,0,0,0.12,0.96,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000004.jpg
-10.4,8.9,328.2,-0.047,0.048,-0.048,0,0,0,0,0.17,1.02,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000005.jpg
-10.4,9,328,-0.045,0.046,-0.047,0,0,0,0,0.16,0.77,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000006.jpg
-10.4,9.2,328.6,-0.044,0.048,-0.046,0,0,0,0,0.26,0.95,0,0.17,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000007.jpg
-10.2,9.4,327.6,-0.045,0.049,-0.048,0,0,0,0,0.15,1.03,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000008.jpg
-10.3,9.5,327.4,-0.048,0.049,-0.047,0,0,0,0,0.22,1.56,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000009.jpg
-10.2,9.6,327.6,-0.052,0.052,-0.05,0,0,0,0,0.27,1.49,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000010.jpg
-10.2,9.4,327.3,-0.039,0.048,-0.047,0,0,0,0,0.32,1.36,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000011.jpg
-9.9,9.8,326.1,-0.046,0.047,-0.047,0,0,0.01,0,0.13,0.91,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000012.jpg
-9.9,10.1,327.3,-0.047,0.044,-0.048,0,0,0.15,0,0.39,1.33,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000013.jpg
-9.9,10.1,326.2,-0.047,0.043,-0.042,0,0,0.4,0,0.37,1.12,0,0,0.06,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000014.jpg
-9.7,10.1,323.9,-0.053,0.042,-0.048,0,0,0.3,0,0.39,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/004/S132_004_00000015.jpg
-7.8,5.6,333.7,-0.082,0.047,-0.023,0,0,0,0,0.13,1.1,0,0.47,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/005/S132_005_00000001.jpg
-7.8,5.5,333.6,-0.079,0.045,-0.023,0,0,0,0,0.13,0.97,0,0.39,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/005/S132_005_00000002.jpg
-7.8,5.5,333.7,-0.083,0.046,-0.023,0,0,0,0,0.2,1.08,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/005/S132_005_00000003.jpg
-7.9,5.5,334,-0.082,0.046,-0.022,0,0,0,0,0.16,1.15,0,0.5,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/CK+-Processed/cohn-kanade-images/S132/005/S132_005_00000004.jpg
