 pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c,image_path
23.9,56.4,398.2,-0.088,-0.055,0.178,0,0,1.72,0,1.67,0.91,0,2.42,0,0.53,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_264.jpg
-104.6,-26.9,296.5,0.111,-0.227,0.101,0,0,1.93,0,1.12,1.59,0,2.63,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_265.jpg
-19.9,9.4,184.3,-0.067,0.351,-0.103,0,0,1.15,0,0.26,0,0,1.39,0,1.66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_266.jpg
19,-8.3,255.8,0.189,0.023,0.087,0,0,0.96,0,1.03,2.71,0,1.52,0.41,1.58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_267.jpg
28.7,65.7,386.8,0.101,-0.028,-0.191,0,0,0.75,0,1.57,0,0,3.53,2.03,3.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_268.jpg
-33.3,21.6,245.2,0.002,1.213,-0.115,0,0,1.52,0,0.06,0,0,0.3,0,0.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_269.jpg
15,-51.1,388.5,0.083,0.193,0.261,0,0,0,0,0.98,1.96,0,1.11,1.41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_270.jpg
-5.2,30.6,348.7,-0.138,-0.325,0.075,0,0,0,0,0.37,0,0,0.78,0.14,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_271.jpg
-5.1,-60,424.2,-0.106,-0.365,-0.132,0,0,0,0,0.64,0,0,0.31,1.15,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_272.jpg
-5.1,-60,424.2,-0.106,-0.365,-0.132,0,0,0,0,0.64,0,0,0.31,1.15,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_273.jpg
85.5,-59.8,650.4,0.266,0.251,-0.243,0,0,0.35,0,1.11,1.23,0,0,1.18,0.83,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_274.jpg
85.5,-59.8,650.4,0.266,0.251,-0.243,0,0,0.35,0,1.11,1.23,0,0,1.18,0.83,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_275.jpg
-352.7,-103.8,668.8,0.109,-0.007,0.005,0,0,1.59,0,1.13,3.07,0,2.22,0.68,0.02,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_276.jpg
-352.7,-103.8,668.8,0.109,-0.007,0.005,0,0,1.59,0,1.13,3.07,0,2.22,0.68,0.02,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_277.jpg
4.9,-56.5,347.2,0.012,0.061,0.02,0,0,0.61,0,2.6,3.53,0,2.32,0.63,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_278.jpg
6.8,4,348.8,-0.093,-0.198,0.061,0,0,2.79,0,0.27,0,0,0.62,0.24,0.19,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_279.jpg
-155.4,58.5,384.4,-0.106,-0.243,0.115,0,0,2.45,0,3.67,4.43,0,2.69,2.9,2.32,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_280.jpg
0.7,10.9,276.3,-0.061,0.266,-0.19,0,0,0.02,0,1.63,1.58,0,2.9,3.15,2.16,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_281.jpg
120.4,-104.6,408.3,0.555,0.245,-0.109,0,0,2.82,0,2.77,3.49,0,3.19,1.91,2.3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_282.jpg
6.6,-30.7,477,0.237,0.068,0.403,0,0,0,0,1.01,1.12,0,0.97,0.46,0.45,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_283.jpg
37.8,-20,218.7,0.034,0.134,0.016,0,0,1.28,0,1.89,1.09,0,1.65,1.34,1.17,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_284.jpg
37.4,-15.4,284.1,-0.056,0.456,0.062,0,0,1.14,0,0,0.12,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_285.jpg
-45.1,-46.8,340.8,-0.179,-0.066,-0.126,0,0,0.91,0,1.91,2.57,0,0.61,0.38,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_286.jpg
-63.3,38.8,374.6,0.232,-0.294,-0.384,0,0,0,0,2.47,3.07,0,2.97,0.65,0.46,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_287.jpg
-169.2,-75.4,616.7,-0.253,-0.363,0.133,0,0,0.35,0,0.3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_288.jpg
-169.2,-75.4,616.7,-0.253,-0.363,0.133,0,0,0.35,0,0.3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_289.jpg
-314.9,-100.8,641.8,1.969,-1.329,1.693,0,0,1.62,0,1.02,0.38,0,2.2,0.44,0.16,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_290.jpg
-63.1,-53.4,507.1,0.463,-0.125,0.144,0,0,0,0,0,0,0,0.61,0,0.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_291.jpg
-63.1,-53.4,507.1,0.463,-0.125,0.144,0,0,0,0,0,0,0,0.61,0,0.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_292.jpg
-302.7,-131.9,1055,0.405,-0.431,0.118,0,0,0,0,0,0,0,0.23,0,1.49,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_293.jpg
-22.9,-94,630.9,0.105,-0.007,0.12,0,0,0,0,2.67,3.32,0,1.96,3.06,0.54,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_294.jpg
-61.3,-85.5,755.1,-0.07,0.286,-0.003,0,0,0,0,0.6,0.1,0,1.4,0,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_295.jpg
-195.4,-94.8,613.5,0.443,-0.146,-0.174,0,0,0,0,1.56,0.71,0,0.41,2.6,1.22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_296.jpg
9.5,-81.2,597.4,0.068,-0.514,-0.247,0,0,0,0,0.7,0,0,1.28,0.55,0.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_297.jpg
-70.8,-150.3,917.4,0.488,-0.156,0.22,0,0,0,0,0,0,0,0,0.27,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_298.jpg
-2.7,-5.2,405.3,-0.083,0.031,-0.08,0,0,0.61,0,0.09,0,0,0,0.37,0.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_299.jpg
-91.3,-15.7,676,0.337,-0.456,0.125,0,0,0,0,0,0,0,1.29,0.18,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/01_Indoor/indoor_300.jpg
8.1,8.8,315,0.112,-0.183,-0.118,0,0,0,0,1.35,0,0,3.01,3.42,1.47,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_001.jpg
-6.8,-16.6,392.6,0.248,-0.084,0.044,0,0,0.61,0,1.43,1.13,0,1.05,2.43,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_002.jpg
-48.9,-26.9,343.5,0.392,-0.102,0.028,0,0,3.19,0,1,0.8,0,1.14,1.06,1.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_003.jpg
-49.8,-39,360.5,-0.22,-0.154,0.016,0,0,1.64,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_004.jpg
-40.7,-124.1,515.7,0.463,0.339,-0.063,0,0,0.38,0,0.78,1.82,0,1.44,0.52,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_005.jpg
-8.1,-145,521,0.281,-0.041,-0.09,0,0,1.43,0,0.87,0,0,0.66,0,0.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_006.jpg
31.7,-64.8,491.3,0.306,-0.334,0.058,0,0,0,0,0.54,0,0,0.62,1.57,1.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_007.jpg
-40.2,-58.6,405.2,0.123,-0.056,-0.03,0,0,2.02,0,0.99,1.65,0,1.22,1.01,0.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_008.jpg
-408.6,12.1,971.4,0.271,-0.221,-0.37,0,0,1.01,0,0.22,0,0,1.03,0,0.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_009.jpg
1.6,-43.6,509.9,0.208,-0.267,0.042,0,0,0,0,1.21,0.25,0,2.52,2.86,1.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_010.jpg
-22.3,-306.5,864,0.391,-0.214,-0.065,0,0,0.09,0,0,0,0,0,0.05,1.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_011.jpg
442,-794.7,3035,0.31,-0.33,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_012.jpg
442,-794.7,3035,0.31,-0.33,0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_013.jpg
-7.9,-173.2,725,0.246,-0.018,-0.068,0,0,0.69,0,0.88,0,0,1.47,1.81,1.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_014.jpg
-493.7,-110.1,1971.9,0.016,-0.078,-0.056,0,0,0.5,0,2.28,0.13,0,1.71,1.21,2.15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_015.jpg
-493.7,-110.1,1971.9,0.016,-0.078,-0.056,0,0,0.5,0,2.28,0.13,0,1.71,1.21,2.15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_016.jpg
-493.7,-110.1,1971.9,0.016,-0.078,-0.056,0,0,0.5,0,2.28,0.13,0,1.71,1.21,2.15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_017.jpg
559.4,-384,1627.3,0.11,0.607,-0.042,0,0,0.46,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_018.jpg
559.4,-384,1627.3,0.11,0.607,-0.042,0,0,0.46,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_019.jpg
559.4,-384,1627.3,0.11,0.607,-0.042,0,0,0.46,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_020.jpg
559.4,-384,1627.3,0.11,0.607,-0.042,0,0,0.46,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_021.jpg
559.4,-384,1627.3,0.11,0.607,-0.042,0,0,0.46,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_022.jpg
559.4,-384,1627.3,0.11,0.607,-0.042,0,0,0.46,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_023.jpg
-2,14.8,226.5,-0.197,0.129,-0.006,0,0,1.93,0,0.75,2.7,0,0.26,0,0.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_024.jpg
586.6,-144.2,1325.6,-0.01,0.393,-0.029,0,0,0,0,0.7,0.24,0,2,0.31,1.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_025.jpg
586.6,-144.2,1325.6,-0.01,0.393,-0.029,0,0,0,0,0.7,0.24,0,2,0.31,1.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_026.jpg
207.4,-149.9,771.3,0.077,0.04,-0.138,0,0,0.81,0,0.38,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_027.jpg
-224.5,57.3,608.6,-0.21,0.197,0.035,0,0,0.28,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_028.jpg
-105.3,71.5,650.5,-0.371,-0.176,0.015,0,0,0.93,0,0.51,2.47,0,0,0.13,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_029.jpg
187.8,-47.1,410.8,0.198,0.197,-0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_030.jpg
75,26.5,301.7,0.122,0.36,-0.133,0,0,0,0,0.33,0,0,1.01,0.28,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_031.jpg
-31.5,5.3,243.1,-0.009,0.186,0.024,0,0,0.62,0,1.44,2.56,0,1.62,1.29,0.82,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_032.jpg
-102.8,74.2,431.8,-0.377,0.158,-0.177,0,0,0.82,0,1.64,2.29,0,1.91,1.72,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_033.jpg
-102.8,74.2,431.8,-0.377,0.158,-0.177,0,0,0.82,0,1.64,2.29,0,1.91,1.72,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_034.jpg
-109,-164.9,594.5,0.343,0.097,-0.065,0,0,0.14,0,1.88,0.44,0,0.7,2.62,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_035.jpg
-32.1,27.5,291.4,-0.21,0.059,-0.113,0,0,0,0,2.03,2.23,0,0.86,1.09,1.47,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_036.jpg
-14.5,-71.5,434,0.275,0.028,-0.11,0,0,0.62,0,0.58,0.46,0,2.24,0.98,1.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_037.jpg
26,-1,185.9,0.006,-0.146,0.067,0,0,0.34,0,0.41,0.75,0,1.39,0.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_038.jpg
3.8,-26.8,405.9,0.09,0.377,-0.014,0,0,0,0,0.67,0,0,1.11,0,1.57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_039.jpg
-34,8.2,215.7,0.114,0.088,-0.068,0,0,0.46,0,1.01,0,0,1.32,0.64,1.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_040.jpg
-3.9,-16.1,220.4,-0.039,-0.157,0.131,0,0,0,0,0.63,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_041.jpg
69.4,-23,348.5,0.197,-0.092,-0.024,0,0,0,0,1.12,2.23,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_042.jpg
78.8,-69.6,556.5,-0.042,0.088,0.022,0,0,0.37,0,2.03,3.39,0,1.59,0.09,0.53,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_043.jpg
-30.1,14.1,237.1,0.064,0.146,-0.104,0,0,1.96,0,1.43,1.13,0,0,1.06,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_044.jpg
55.1,-93.9,598.3,0.017,0.061,0.127,0,0,1.9,0,1.12,2.62,0,1.87,0.6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_045.jpg
-162.9,9.8,614,-0.508,-0.264,-0.059,0,0,0,0,0.84,1.27,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_046.jpg
-162.4,11.6,422.7,-0.054,0.686,0.213,0,0,1.04,0,0.92,0.11,0,0.52,0.1,2.28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_047.jpg
-162.4,11.6,422.7,-0.054,0.686,0.213,0,0,1.04,0,0.92,0.11,0,0.52,0.1,2.28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_048.jpg
-223.3,-59.1,602.3,-0.202,-0.665,0.022,0,0,0,0,1.47,1.02,0,2.94,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_049.jpg
-223.3,-59.1,602.3,-0.202,-0.665,0.022,0,0,0,0,1.47,1.02,0,2.94,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,/data/deep/Alan/FacialEncodingDataset-OpenFace/300W-Processed/02_Outdoor/outdoor_050.jpg
